0.0,36904.76190185538,11
5012.531328201294,42318.295738220186,11
10000.0,46203.007514953584,11
14987.468670845003,48909.774433135986,11
19974.93734264371,49686.716789245605,11
24949.874685287505,48333.3333320618,11
29937.343356132507,47656.6416015625,11
34924.812027931184,46629.072677612305,11
39912.28069877619,45526.31578445429,11
44924.812027931184,43746.86716461179,11
49912.280698776274,43070.17543411249,11
54899.74937057492,41040.100246429385,11
59887.21804237357,40112.7819519043,11
64874.68671321872,39360.902252197295,11
69862.15538501742,37907.268169403105,11
74849.6240558624,36478.69673919679,11
79837.0927276611,35451.1278152466,11
84849.62405490878,34448.6215515137,11
89837.09272670749,34523.80952072139,11
94824.56139755252,33847.1177902222,11
99812.03006935123,34598.9974899292,11
104799.49874114987,32919.79949951169,11
109774.43608474729,32819.5488700867,11
114761.90475559238,32243.107765197798,11
119749.37342739102,32067.669170379697,11
124761.9047546387,32994.9874649048,11
129749.3734264374,33496.240600585996,11
134736.84209728238,32994.9874649048,11
139724.3107690812,31466.16541290279,11
144711.77943992612,30639.097740173296,11
149699.24811172482,28759.398494720488,11
154686.7167835236,27581.453628539995,11
159674.18545436862,26654.13533782959,11
164686.7167825699,25626.566413879395,11
169674.1854534149,25375.9398498535,11
169674.1854534149,23847.117790222197,12
164686.7167825699,24097.744361877398,12
159674.18545436862,25200.50125122069,12
154686.7167835236,26052.6315765381,12
149699.24811172482,26829.57393264769,12
144711.77943992612,28182.9573898315,12
139724.3107690812,29436.090225219697,12
134736.84209728238,31040.100250244097,12
129749.3734264374,31140.350875854492,12
124761.9047546387,31140.350875854492,12
119749.37342739102,30463.659145355196,12
114761.90475559238,30538.84711456299,12
109774.43608474729,30789.473682403594,12
104799.49874114987,31390.9774398804,12
99812.03006935123,31390.9774398804,12
94824.56139755252,31817.04260253909,12
89837.09272670749,32318.2957382202,12
84849.62405490878,32994.9874649048,12
79837.0927276611,33671.6791954041,12
74849.6240558624,34849.62405776979,12
69862.15538501742,35701.75438308719,12
64874.68671321872,36553.8847084045,12
59887.21804237357,37155.38846588129,12
54899.74937057492,38934.8370895386,12
49912.280698776274,40187.96992111209,12
44924.812027931184,41541.353382110596,12
39912.28069877619,43170.4260635376,12
34924.812027931184,45025.06265258789,12
29937.343356132507,46203.007514953584,12
24949.874685287505,47055.137840270996,12
19974.93734264371,47982.456134796084,12
14987.468670845003,47481.203006744385,12
10000.0,45275.689220428496,12
5012.531328201294,41290.72681426999,12
0.0,35952.38095092769,12
169674.1854534149,22994.9874649048,13
164686.7167825699,23095.238090515093,13
159674.18545436862,23170.426063537598,13
154686.7167835236,23521.303256988496,13
149699.24811172482,23771.9298248291,13
144711.77943992612,24874.686714172392,13
139724.3107690812,26729.3233032227,13
134736.84209728238,28333.333332061797,13
129749.3734264374,28859.649120330796,13
124761.9047546387,28583.959899902387,13
119749.37342739102,27832.080200195298,13
114761.90475559238,27155.38846588129,13
109774.43608474729,26979.9498748779,13
104799.49874114987,26979.9498748779,13
99812.03006935123,27330.82706451419,13
94824.56139755252,28082.70676422119,13
89837.09272670749,29010.02506256099,13
84849.62405490878,30037.59398269649,13
79837.0927276611,31040.100250244097,13
74849.6240558624,31892.230575561494,13
69862.15538501742,32493.7343330383,13
64874.68671321872,33596.49122619629,13
59887.21804237357,35626.566413879395,13
54899.74937057492,37406.01503753659,13
49912.280698776274,39010.02505874631,13
44924.812027931184,40288.22055053708,13
39912.28069877619,41290.72681426999,13
34924.812027931184,42142.8571395874,13
29937.343356132507,42819.5488700867,13
24949.874685287505,45100.25062179568,13
19974.93734264371,46979.9498710632,13
14987.468670845003,46378.4461097717,13
10000.0,44348.37092590329,13
5012.531328201294,40037.593982696504,13
0.0,34849.62405776979,13
169674.1854534149,14022.556388854995,14
164686.7167825699,14448.621551513701,14
159674.18545436862,15225.563907623291,14
154686.7167835236,15375.939849853501,14
149699.24811172482,15225.563907623291,14
144711.77943992612,14874.686714172392,14
139724.3107690812,14799.4987449646,14
134736.84209728238,15225.563907623291,14
129749.3734264374,15476.190475463896,14
124761.9047546387,15300.751876831098,14
119749.37342739102,15225.563907623291,14
114761.90475559238,15225.563907623291,14
109774.43608474729,15977.443607330293,14
104799.49874114987,17155.38846969609,14
99812.03006935123,18433.58395767209,14
94824.56139755252,19711.779445648193,14
89837.09272670749,20563.90977096559,14
84849.62405490878,21065.1629066467,14
79837.0927276611,21817.04260253909,14
74849.6240558624,23170.426063537598,14
69862.15538501742,24448.6215515137,14
64874.68671321872,26478.696739196792,14
59887.21804237357,28583.959899902387,14
54899.74937057492,30463.659145355196,14
49912.280698776274,31215.5388450623,14
44924.812027931184,32819.5488700867,14
39912.28069877619,33671.6791954041,14
34924.812027931184,34172.93232727049,14
29937.343356132507,34348.37092590329,14
24949.874685287505,34598.9974899292,14
19974.93734264371,34699.24811553949,14
18020.050124168396,34774.436088562,14
17017.543858528108,34774.436088562,14
14987.468670845003,34849.62405776979,14
13032.581453323393,34348.37092590329,14
12030.075187683105,34172.93232727049,14
10000.0,33671.6791954041,14
7969.924811363191,32243.107765197798,14
7117.794485092105,31641.60400772099,14
5012.531328201294,30213.032577514692,14
2882.2055139541917,28433.58395767209,14
2130.3258142471022,27756.892227172895,14
0.0,25977.443607330293,14
