175098.0391731262,-2365.19607734654,14
170073.5293693544,-2034.3137264248217,14
165073.52937126168,-1519.6078433987423,14
160073.52937316892,-1789.2156848904706,14
155073.52937316892,-1348.0392150875996,14
150049.0195713044,-857.8431358334492,14
145049.0195713044,-759.8039226529218,14
140049.0195732117,-416.66666793807235,14
135049.019575119,-416.6666679379705,14
130024.50977325442,-245.09803962687147,14
125024.50977516171,98.03921508812346,14
120024.50977516177,343.1372547152714,14
115024.509777069,416.6666660310584,14
110024.50977706912,416.6666660310584,14
105012.25487709042,931.3725471498619,14
100012.25487709042,1102.9411754611065,14
95012.25487899777,1029.4117641450575,14
90012.25488090518,931.3725471498619,14
84987.7450790405,931.3725471498183,14
79987.7450790405,588.2352924348961,14
74987.7450790405,588.2352924349398,14
69987.7450809479,857.8431358339294,14
64987.745082855196,1176.4705886843003,14
59963.23528099051,1102.9411754610192,14
54963.23528099057,857.8431358339585,14
49963.23528289798,857.8431358338712,14
45036.7646961213,1102.9411754609464,14
40036.76469802871,1176.4705886843003,14
35036.76469802859,1617.6470584871277,14
30012.25489425659,2549.0196056367276,14
25024.509798049985,3823.5294094085984,14
20024.509799957304,4313.725490570199,14
15024.509799957304,4828.431369781654,14
9999.999998092593,4999.999998092826,14
5000.0,4828.431369781654,14
8.731149137020111e-11,4656.862743377729,14
0.0,6274.509801864697,13
5000.0,6519.607841491888,13
9999.999998092593,6617.647056579692,13
15024.509799957304,6029.4117622375925,13
20024.509799957304,5686.274507522699,13
25024.509798049985,5098.0392131806875,13
30012.25489425659,4411.764703750785,13
35036.76469802859,3823.5294094087294,13
40036.76469802871,3823.5294094086858,13
45036.7646961213,3308.8235282899113,13
49963.23528289798,3137.2548999787978,13
54963.23528099057,3210.78431320205,13
59963.23528099069,3210.7843132020353,13
64987.745082855196,3308.823528289955,13
69987.7450809479,3210.7843132020353,13
74987.74507904067,3063.725488662938,13
79987.7450790405,2720.5882339480304,13
84987.7450790405,2720.5882339480304,13
90012.25488090518,2794.117645263861,13
95012.25487899777,2622.5490188601107,13
100012.25487709042,2794.1176452639047,13
105012.25487709042,2720.5882339480304,13
110024.50977706912,2720.5882339480304,13
115024.509777069,2794.1176452639047,13
120024.50977516177,2107.843137741409,13
125024.50977516171,1960.7843132021808,13
130024.50977325442,1274.5098037722637,13
135049.019575119,1029.4117641451157,13
145049.0195713044,1029.4117641451594,13
150049.0195713044,1102.9411754611501,13
155073.52937316892,931.3725471499201,13
160073.52937316892,759.8039207461698,13
165073.52937126168,759.8039207461115,13
170073.5293693544,588.2352924350125,13
175098.0391731262,416.6666660311312,13
175098.0391731262,2892.1568622592604,12
170073.5293693544,3063.725488663069,12
165073.5293712615,2965.68627357512,12
160073.52937316892,3308.8235282900714,12
155073.5293731691,3382.352941513396,12
150049.0195713044,3382.3529415133526,12
145049.0195713044,3823.5294094088604,12
140049.0195732117,3897.05882072472,12
135049.019575119,3823.5294094088604,12
125024.50977516171,3823.5294094088604,12
120024.50977516177,4313.72549057033,12
115024.509777069,4411.764703750829,12
100012.25487709048,4411.764703750901,12
95012.25487899789,4485.29411697411,12
90012.25488090518,5171.568624496678,12
84987.7450790405,5171.568624496664,12
79987.7450790405,5098.0392131808185,12
74987.74507904067,5343.13725280785,12
69987.7450809479,6176.4705867768935,12
64987.745082855196,5931.372547149891,12
59963.23528099069,5759.80391883869,12
54963.23528099057,6102.941173553598,12
49963.23528289798,6102.941173553598,12
45036.7646961213,6348.0392150879925,12
40036.764698028506,6960.784311294599,12
35036.76469802859,7205.882350921791,12
30012.25489425659,7279.411764144999,12
25024.509798049898,7450.980390548793,12
15024.509799957304,7450.980390548793,12
9999.999998092593,8137.254898071391,12
0.0,8137.254898071391,12
