0.0,15474.358976364092,11
4987.179488182097,19371.7948741913,11
9987.179489135684,23346.1538486481,11
14961.538464546204,27423.076925277695,11
19961.538464546204,33346.15385055539,11
24961.538465499907,37500.0000038147,11
29935.89744091031,41038.46154403681,11
34935.89744091031,43243.5897483826,11
39935.897441863985,43833.333337783784,11
44935.89744281772,42474.358980178804,11
49910.25641822812,40371.794876098604,11
54910.25641822818,37576.923082351685,11
59910.256419181795,35115.3846187592,11
64910.25642013547,32320.512825012192,11
69884.61539459231,31910.256414413496,11
74884.61539554599,31807.6923122406,11
79884.6153964996,30628.20513153079,11
84884.61539745328,28269.23077201839,11
89846.15386009219,25807.692310333296,11
94846.15386009219,23935.897438049287,11
99846.15386104592,22320.5128231048,11
104820.51283645627,20807.692310333296,11
109820.51283741,19294.871795654297,11
114820.51283741,16064.102565765395,11
119820.51283836362,12012.820514678897,11
119820.51283836362,10910.256412506089,12
114820.51283741,13961.538461685195,12
109820.51283741,17089.743591308594,12
104820.51283645627,18346.1538486481,12
99846.15386104592,19884.61538696289,12
94846.15386009219,22089.743591308594,12
89846.15386009219,23935.897438049287,12
84884.61539745328,26217.948720931992,12
79884.6153964996,28679.487182617188,12
74884.61539554599,30217.948720931992,12
69884.61539459231,30551.282054901094,12
64910.25642013547,30961.5384635925,12
59910.256419181795,32500.000003814697,12
54910.25641822818,35294.871799468994,12
49910.25641822812,38166.6666717529,12
44935.89744281772,40782.05128860471,12
39935.897441863985,42141.02564620969,12
34935.89744091031,41628.20513343808,12
29935.89744091031,39346.15385055539,12
24961.538465499907,34961.53846549989,12
19961.538464546204,30371.7948741913,12
14961.538464546204,25628.20513153079,12
9987.179489135684,21910.25641250609,12
4987.179488182097,17833.333335876494,12
0.0,14551.282051086397,12
119820.51283836362,10217.948719024687,13
114820.51283741,13269.230770111099,13
109820.51283741,15987.179489135699,13
104820.51283645627,17500.0,13
99846.15386104592,19294.871795654297,13
94846.15386009219,21243.58974647519,13
89846.15386009219,22500.000001907392,13
84884.61539745328,24628.20513153079,13
79884.6153964996,27243.58974647519,13
74884.61539554599,28756.410259246797,13
69884.61539459231,29371.79487609859,13
64910.25642013547,30217.948720931992,13
59910.256419181795,31807.6923122406,13
54910.25641822818,33679.487184524594,13
49910.25641822812,36038.461544036894,13
44935.89744281772,37320.51282501221,13
39935.897441863985,38243.5897483826,13
34935.89744091031,37397.435901641904,13
29935.89744091031,35884.615388870196,13
24961.538465499907,32397.43590164189,13
19961.538464546204,27833.3333377838,13
14961.538464546204,24038.461540222197,13
9987.179489135684,19884.61538696289,13
4987.179488182097,15551.282052993789,13
0.0,12679.487180709795,13
114820.51283741,12089.743591308594,14
109820.51283741,14192.307693481402,14
104820.51283645627,15397.435899734497,14
99846.15386104592,16987.179487228394,14
94846.15386009219,18448.717950820894,14
89846.15386009219,19961.5384635925,14
84884.61539745328,21320.512823104888,14
79884.6153964996,21833.333335876494,14
74884.61539554599,21987.1794891357,14
69884.61539459231,22756.410257339492,14
64910.25642013547,23602.56410598749,14
59910.256419181795,24705.1282081604,14
54910.25641822818,25115.384616851792,14
49910.25641822812,25730.7692337036,14
44935.89744281772,25807.692310333296,14
39935.897441863985,26320.512823104888,14
34935.89744091031,27166.666669845596,14
29935.89744091031,27064.1025676727,14
24961.538465499907,25551.282054901094,14
19961.538464546204,22756.410257339492,14
14961.538464546204,17243.5897445679,14
12858.974360466003,15653.846155166597,14
